
model,link,test_size,accuracy_with_pdr_and_rssi,accuracy_with_pdr,accuracy_with_rssi
LSVM,49===0,0.25,1.0,0.7142857142857143,1.0
SVM,49===0,0.25,1.0,0.7857142857142857,1.0
RF,49===0,0.25,1.0,1.0,1.0
LogReg,49===37,0.25,0.8636363636363636,0.8522727272727273,0.8522727272727273
LSVM,49===37,0.25,0.8863636363636364,0.9772727272727273,0.8863636363636364
SVM,49===37,0.25,1.0,0.9431818181818182,1.0
RF,49===37,0.25,1.0,1.0,1.0
LogReg,49===33,0.25,1.0,1.0,0.8941176470588236
LSVM,49===33,0.25,1.0,1.0,0.9411764705882353
SVM,49===33,0.25,1.0,1.0,1.0
RF,49===33,0.25,1.0,1.0,1.0
LogReg,49===13,0.25,0.8117647058823529,0.9540229885057471,1.0
LSVM,49===13,0.25,0.9176470588235294,0.9540229885057471,1.0
SVM,49===13,0.25,0.9764705882352941,0.9310344827586207,1.0
RF,49===13,0.25,0.9882352941176471,1.0,1.0
